ID,default_payment_next_month
21143,0.12658990392784153
213,0.18119632276042855
19401,0.3863895802830708
19504,0.08985631542987442
5788,0.2610124843524069
18353,0.1586844845578226
2683,0.2668114258671295
2159,0.11928935920779034
899,0.24386350272020244
10693,0.13891155752884227
23451,0.09989549378835703
18539,0.16500722613129573
4715,0.07799659302395955
9989,0.10349471203776746
12692,0.17301442551945304
12160,0.3862353341049975
10603,0.15178932290402578
13458,0.12475794373000448
5694,0.2760515197339781
2888,0.037816732309925806
29839,0.08407529346113697
7413,0.32345400936569085
21942,0.24513984805240951
9221,0.051876365346163966
20226,0.10213426872630582
2883,0.04902826701673727
14234,0.3204040687650508
13370,0.8160740136074113
2446,0.13335763212517235
6214,0.05990222515418702
6431,0.1970798701641255
19417,0.2622030374046444
15768,0.22006459146745164
7945,0.74342863328055
1286,0.06346495197677123
15942,0.5309883752784218
6508,0.1558997260606122
23485,0.1304682505258705
23138,0.1295118155030292
26282,0.0577855714941675
5028,0.1774211593732364
24578,0.34766738910393374
12846,0.7552514577054142
23194,0.14416235021319876
15680,0.21467177619858102
11623,0.3115476473791552
304,0.24439661205365906
7304,0.12373224651473237
3448,0.10019283481058472
28975,0.7046822290529405
25985,0.43933216675450354
29680,0.11321440370807344
1043,0.10958626494313756
28212,0.11184726540602648
5098,0.23056817965686108
17148,0.2407407198329625
26345,0.15414929844228706
28029,0.13221196757268353
16256,0.3244116488328584
22932,0.11768418170805968
17648,0.3175200849925102
13904,0.37438327699120605
14574,0.15348427989567626
7731,0.1550577156105296
2694,0.1105320952706804
14342,0.20348546749953278
9339,0.14176266824256403
19614,0.1258083342395643
3209,0.1414146843443195
11420,0.26540892822150425
6280,0.07541973908610715
13347,0.11096579994754306
22568,0.1473724613377418
22426,0.15391327790233847
27103,0.18839873871786486
28811,0.04396607229959579
27614,0.49402922028956037
17094,0.13260898101468366
8391,0.6570095546907533
14918,0.32154647079127247
18374,0.20875606748816575
24387,0.32353139307089007
5525,0.17940792223077387
29090,0.07019237740539332
11319,0.4074002155069016
19054,0.11674885228005472
20881,0.3029029095727328
13047,0.11133355827848919
8339,0.06485665123054483
8866,0.37787084863973947
8966,0.2811583299713376
24917,0.09811634210499742
24622,0.09640872264939743
7525,0.15518153860526743
23942,0.1516386142618246
8918,0.14584416132511754
2751,0.19483295665292558
24940,0.08020377080963127
12726,0.03670386564019778
23993,0.14573036826383703
10175,0.24207338801749242
14554,0.14164863683853166
6442,0.1243508166857879
14666,0.16796948298637573
18743,0.132560778183962
12144,0.13978336251243642
25599,0.1514841318996332
27155,0.803278569442877
11265,0.3637149001704101
26947,0.26992011130364135
25937,0.24814808686062415
20353,0.24759982415318316
11634,0.06904765995473815
28096,0.26206167556779736
19067,0.2073580393022538
18946,0.16174533826176382
25215,0.18803267587478392
5430,0.10819811880184528
24433,0.09823021978527562
29306,0.13437871198715404
20713,0.12991107629739143
16168,0.10295904971027271
4038,0.0752550370885997
16618,0.07434910109333982
10706,0.20753145128530223
17714,0.10626214348992191
23060,0.3745535657327586
28099,0.12837109353684406
19158,0.08428682150321319
16577,0.7038851258451544
18448,0.044370143195247645
18991,0.16437065429782885
2307,0.3000214881269881
13025,0.1654134318771941
26861,0.15234380443904338
11334,0.7536725363462521
25761,0.2355652760277811
8240,0.11371185880239883
20962,0.5983775644583976
12873,0.1335833884109542
6196,0.14606985181900486
18890,0.11410247644238841
11239,0.08964555523263185
25073,0.1408398307830948
16475,0.2262309199901715
28874,0.1024222469867152
12850,0.1935547596001501
6336,0.06466936542596319
18737,0.32033357241686583
29149,0.18295968506481755
11545,0.13417956912057774
14044,0.04873231399095152
6390,0.20748328625595527
22097,0.0740250284034976
7515,0.09984423184058921
9284,0.6091375334314478
28254,0.14409795153780947
12428,0.14461143297670467
12832,0.8013724015520395
13034,0.08510380422551268
10658,0.17246190806260264
29479,0.3368967162673144
10053,0.14170128467663295
4266,0.06945501197025127
18526,0.16236645983725498
19999,0.12157841459605188
2527,0.6751236696366987
29189,0.12002422825822612
18321,0.13112592722740124
11724,0.09930214002437791
10898,0.18397689061395284
22944,0.21814005095496233
17035,0.21886996546356952
3120,0.047432566224966326
10269,0.07268827318914521
24595,0.39007119638906834
22758,0.07049643834303877
12378,0.11032202599710066
8775,0.11456254837408951
15093,0.03630108006061821
26474,0.07298378343867104
16827,0.23626992687898227
16201,0.3282576149932008
21709,0.534364185427569
22681,0.06673900472955148
20306,0.15782809572048237
4414,0.05198747589633305
25408,0.14259674011988885
6107,0.3724941749795499
13480,0.7495652514904947
14147,0.27295517305370526
11558,0.1458251032001414
16019,0.06718099772824025
28778,0.09702794536258767
26792,0.05989181153399801
23923,0.14912783236215002
7252,0.2211479686209981
13779,0.7103495466578158
12030,0.4630681293245433
25121,0.06673108692402668
8196,0.40520186715698037
11353,0.18755883488231073
21112,0.1995410407921161
26842,0.11948695644847736
27705,0.5261208736322738
5556,0.03671612645026931
25388,0.6060745491034937
6696,0.15329497104563503
23596,0.15067125997499728
27455,0.33055686354299846
7675,0.0989430170387795
25532,0.24485652003635847
14328,0.6266234134169423
2365,0.06976054456906038
15954,0.188997164049148
2508,0.2769880137529333
5125,0.1277833037837441
4652,0.2018468975422908
20786,0.09579041953248048
14561,0.09812426609219903
14607,0.07386211880332784
27918,0.24021823688090715
26501,0.6443023990238038
9877,0.3861925585385297
4979,0.1121903476599489
23354,0.24531962146450537
21406,0.15566810349252833
21135,0.04033322706007798
22004,0.11722728156670174
5808,0.11361917519180594
25719,0.07566228167391971
4320,0.16473203777944997
13267,0.12593096495736314
16591,0.482330296328664
27663,0.40883234221081444
20130,0.6967032514123721
14669,0.1662910028521487
2014,0.3152420090695526
26039,0.3112099637918724
20160,0.1613497729579562
4483,0.08248338125673536
16716,0.20063155658374668
10020,0.16175965657399627
3373,0.0602371397441502
7203,0.13748035336155842
18089,0.21137690832998557
12036,0.6339827106872322
14795,0.06488127296950941
17211,0.102228484637791
9319,0.5935196617604335
5011,0.21322934608743618
24188,0.09122170597633898
26689,0.21828883769938343
8491,0.3975447546887699
28752,0.10739065583403294
22092,0.07474819204504894
24307,0.05063876416026412
21826,0.1031447427537339
14272,0.060922982664070535
27609,0.09013975693735488
16810,0.035833955337223215
16052,0.09492964558336887
23428,0.26360129537123994
17002,0.28029277534833635
3593,0.6682047991539838
7299,0.11314436911799088
13655,0.1393992730042147
26722,0.08980842337600443
27897,0.07449009368810765
14690,0.11771821701635737
13946,0.3282576149932008
18088,0.08878001400015362
24493,0.0734419809406038
23423,0.3544336793588339
3544,0.09325940101960155
21238,0.09941119028379895
14415,0.5209914493893065
21776,0.1604327397436448
746,0.07099847933889807
964,0.19971767161105022
12573,0.16754158446238424
1119,0.37945338082154395
24894,0.1309979250927598
21855,0.08158903362024657
23988,0.06673665005239746
3640,0.11338209866377659
26538,0.17197638738591636
20036,0.08194350928423073
22454,0.09225548749383435
8403,0.12033802109360425
11704,0.27892939961654156
9524,0.19778806722387945
13982,0.1442201697124104
13331,0.2158336912277491
26961,0.11770262639502864
27119,0.12925442587446548
2844,0.47333576574162545
27690,0.189986678941534
28157,0.10870808872707192
6478,0.06539648347980777
24766,0.7911169361423873
2989,0.0695754646774247
1662,0.24456373999923056
22734,0.3055059872731834
27096,0.04351737022885797
21646,0.22063416101287556
24197,0.14922591302764807
27983,0.10700195434078612
28471,0.10415320968346169
20835,0.10815456127011495
7139,0.1403825066148816
8039,0.16807197852167577
25442,0.10669803986899971
7372,0.21622721086570196
17338,0.07756434673538877
16644,0.24274449412024746
26236,0.1015370014835183
16612,0.36998903441239017
29075,0.4292941947725247
22962,0.15814633251224713
16232,0.14748165312408523
1325,0.1155619464106038
13368,0.09293050952640163
6564,0.122168386837773
16291,0.2845660936388091
5536,0.06099890461068744
27721,0.49837597029707137
26363,0.17391635295301203
9580,0.2422702159664116
21320,0.3224428768788106
7649,0.18243550516636795
5274,0.3568397128113392
4072,0.1163192781155646
28612,0.6362885787294241
11241,0.5757091279771998
1135,0.4984981814098242
23543,0.07751685143758123
10512,0.16227297512451663
23925,0.15143598121502597
29641,0.13411096321712832
21365,0.19909485307413435
16204,0.20034344177827576
18028,0.253993921152563
3695,0.6762416197193558
28042,0.07610548117622142
2878,0.18615337696867842
19837,0.18279061259498783
7120,0.11027840131055515
24793,0.1836917013536998
231,0.13211409081165948
28009,0.3399667035462337
17188,0.28890404774340434
476,0.15023121193657593
18432,0.15107933088115302
8309,0.22104125426406593
13881,0.10632165541794188
11501,0.10595277438781497
14227,0.4633350722141814
19452,0.1747208893297378
21315,0.24154194858895073
24633,0.15048347595332137
18903,0.3009078576307236
28934,0.3424566837306137
12633,0.05455418971170659
3780,0.10941374408787209
478,0.21290187937084715
7917,0.24574971400557089
5904,0.39166309026063045
14649,0.09492414126820846
12806,0.1302947673900897
12496,0.6001759862489738
3501,0.7698542195294861
23998,0.15134260678399258
18014,0.1229288540249794
9497,0.10058112476306551
26439,0.11810531815598563
12553,0.13862752856744112
9671,0.18837924551202145
2305,0.12678121743672685
20194,0.08121153506089618
5270,0.06900284502795856
11553,0.30616768776066366
22256,0.1920230582891326
23168,0.06536483476892539
3455,0.6564013313091025
919,0.12815882978835175
17481,0.052931553807694987
25850,0.17903668291596678
647,0.6288603678725943
3299,0.3606572898259235
4431,0.05926495467276477
19134,0.645899151342987
23285,0.0642802665361524
26740,0.23392009039195397
9287,0.8051668074380655
25744,0.6350027533418122
5014,0.17308085922543034
28395,0.07640535961423803
12562,0.10874550383403155
15997,0.10128904321750264
26360,0.051728867077352775
4734,0.11063943748514189
26798,0.18643300822477682
23660,0.0995991510433175
28530,0.32042758444095276
20185,0.05087702338308439
12114,0.05703222938084316
4133,0.06289195364474982
6525,0.1778763863522573
6292,0.07075625139190983
2139,0.25275202749481757
4611,0.21663692847516028
25208,0.2093566751802003
10478,0.2824406745396712
9942,0.2579584460944361
3297,0.20106150805304326
20745,0.05743120158227366
2930,0.0532139200781386
18747,0.18802347246968018
1878,0.04271273750465992
22226,0.10324688897885037
17085,0.1378011236214703
6596,0.6429787917020037
29855,0.07164466795578138
17722,0.07271905574716342
25981,0.12435827940473819
9599,0.0503816852383589
19200,0.06103626705088422
21015,0.12773708308899578
13263,0.8221077003407844
8825,0.2421633778886693
19002,0.22907228473850139
11522,0.2031313833345838
11994,0.7876270642005784
6077,0.6462882950521803
1918,0.09081284993200772
14086,0.2523635573657051
10800,0.16531549274267862
959,0.053675446339164566
14932,0.16057344938319465
19461,0.4938230024625831
22783,0.13919608499662894
29950,0.06883379289562992
13637,0.19682947216108537
8305,0.11589721220100246
26152,0.04220771243330105
8806,0.16075493318292852
15649,0.09532177843635964
16706,0.08742444193055915
17182,0.15874774697765423
6053,0.37675597663598337
22514,0.08385493512105417
29370,0.10284872493881375
22182,0.09868787573232468
14335,0.09590879052468493
6961,0.14885790220461584
4105,0.6909818579617303
16780,0.1851271401994259
2847,0.09514627333940705
18869,0.2261129688544963
19080,0.10008861574224844
18952,0.7337413593204598
15647,0.06312784793233256
19570,0.1570236391934
751,0.2007168646407688
7420,0.2666170761963312
15228,0.06655631801465038
19775,0.06296168066748982
21741,0.654345635233199
20218,0.34441979808561807
23418,0.7203545037601677
23655,0.11616150131046465
5386,0.22344644036891848
27091,0.23601763406635876
23555,0.10250016936003066
108,0.11800396126737395
12164,0.5739489063789424
7088,0.16070852531235638
20708,0.19577492513642566
8466,0.15173464797549663
19834,0.07980275079706084
29874,0.10148523544468412
24823,0.1341427421853452
21428,0.692334890890543
13203,0.16210092388405362
10092,0.6221067216510767
7121,0.19333699375647537
4416,0.31952994281952457
26532,0.0986325312643726
23924,0.30356109131106374
23137,0.048594407391701296
10810,0.20826928883594645
8580,0.18065122179120352
6023,0.32174481942599015
21269,0.14409671758378126
9401,0.15307724654148924
16389,0.09793157536490782
12149,0.06901520171447419
25065,0.13248283679650832
7588,0.247177668846991
10341,0.2313008459287974
7010,0.2833403104603264
27105,0.35010636348964
17922,0.7531023345783804
23154,0.09637807482165513
8017,0.6780084434603791
10757,0.6333004498600048
20427,0.15564613628463989
6105,0.23322095726811662
2964,0.7542095645178244
12451,0.2736512809012259
1054,0.12894558585434726
15016,0.14443799358813134
23446,0.031518976332060814
6378,0.15982117098368287
2312,0.07051238676940617
15591,0.11240014188089324
6938,0.5550251746486948
21584,0.1230223014295843
4279,0.1038497350168397
26794,0.05224561760038559
10194,0.1514355401535226
11879,0.09608301400395303
4589,0.6551270466876177
24979,0.07924098664834898
4147,0.10052297095781026
19289,0.09827796571950705
28346,0.12547101725695642
135,0.1997135185853134
29606,0.19785932804904927
474,0.46275788262407563
26950,0.08947598416632944
14650,0.7095487211697286
25279,0.11201627137746911
1593,0.0813352242741146
15874,0.09809963980765547
29219,0.1286785081940163
25422,0.2261214583817163
9916,0.30509967337074634
22494,0.1198165036524343
24982,0.35845737187024485
27159,0.2159859717939323
9966,0.08415637415084569
15709,0.06146828880616446
10318,0.13211273611511673
3585,0.08717063907563628
18595,0.06922967669045432
17271,0.06658282253399918
17733,0.5593144456227307
9613,0.06097582043268856
10999,0.14200598936657263
16966,0.11977896739789919
23386,0.5338227713124334
16962,0.09886145895118831
16069,0.19070256980110456
23542,0.09887355333585297
11668,0.20865632959234937
17950,0.11717154467664004
29187,0.20297756363227307
685,0.11018384311391415
19606,0.21931222294346212
24930,0.3534506933329838
21962,0.10573603538126712
2728,0.13623851954284746
20200,0.1142483783365687
1843,0.11372005619288457
1257,0.1700514169169122
6854,0.05471019143994534
28562,0.0552410367817083
640,0.073011588769439
9650,0.11552829460894426
7104,0.03139783925254765
24691,0.10869083364025867
19143,0.07378102354258856
4380,0.24694057310608838
25998,0.0881473601651695
22034,0.052956136671964964
18170,0.6472147729769157
25405,0.08881987732208674
1444,0.09187474673965094
23688,0.7539846133505842
11041,0.43644886031346086
4980,0.0771631325351494
13394,0.0722031490350288
4753,0.5465019097871334
15061,0.6750812787850529
26738,0.14033157373821206
10121,0.6165241875486598
7004,0.22906898253576516
25595,0.07357132537565449
26942,0.06642544543624591
16312,0.10621565693311659
25330,0.43666521948722226
1281,0.061817125217057255
719,0.32352342637586085
12068,0.2748819608342891
29923,0.30933121982893746
27342,0.11959533333318667
29452,0.7262100962623984
4488,0.14568650801608243
10043,0.769248096415252
24807,0.15005055301867662
15516,0.1511854268434886
6142,0.09391512427083205
29436,0.2345494307612027
29533,0.07835643342792516
16681,0.1425344814988009
28798,0.16345579379418732
18464,0.11149535814892698
6950,0.1502283657818365
10045,0.32258767752839196
12517,0.21243755446199716
18147,0.06794862200765263
17088,0.37215137401286147
1151,0.2651344982898047
28648,0.2057647782274933
20946,0.08028637867068811
14281,0.6480623999791825
976,0.13360843831240962
180,0.24087169369903208
28218,0.08840856938837582
26573,0.11315848830966617
5812,0.09841268670370092
22239,0.09877909493176674
21868,0.13874761923526743
28467,0.3054635621064857
9587,0.11884743813941255
17721,0.25046665373165716
28506,0.21687237994032302
7224,0.30303028060982684
24289,0.055266253261811164
18846,0.15288628388435085
8577,0.3610532482619644
17061,0.16821436309808147
6797,0.3200950945845394
14140,0.4714065590459286
967,0.27526744637009715
21272,0.19703961756433866
21888,0.06508775345260219
25481,0.12283054731819294
24492,0.048732656093941513
6249,0.036258075451345885
7197,0.11721502089732605
24920,0.30845799426113846
23956,0.24025427220181453
11822,0.3160273856078412
2745,0.10124452879613037
3378,0.20708987237478763
13545,0.15475911867984912
4310,0.242116400664413
16230,0.08010432049065318
10995,0.3956550542579318
1841,0.14324992455055077
18390,0.06538851471040713
22825,0.054973630985803046
3195,0.4050731676224702
4577,0.30300083884915646
18707,0.7712040875002915
24485,0.27475844054553
14703,0.19147825333716628
27946,0.23081218241044196
821,0.177093048255453
14862,0.7791497766702977
7006,0.10295392403413865
23263,0.21998312541616283
12288,0.24453132296849622
2916,0.2647361363856257
16370,0.04312696213027439
14691,0.15516409014416202
11324,0.10100261710949669
16484,0.1561807986228072
19284,0.12489312992722883
6149,0.2457726306046902
7732,0.04333580891796974
210,0.10387811145622095
5583,0.15172252852323873
6144,0.1259219002981009
2416,0.14781286009679287
20986,0.06073834740788337
20902,0.10364785025467259
12727,0.12246210183986932
14702,0.09159766066442943
15007,0.13343575668580324
19644,0.04896955064374093
29717,0.64068390395576
24089,0.10358621405964012
24803,0.09874565241180612
10863,0.2649455261817813
9860,0.24016604921973353
9054,0.30159845623381826
28054,0.0411517414756144
29437,0.40316783910485965
16374,0.06700513420707756
21740,0.6365700708999414
22887,0.3007787419625756
8333,0.19523444032966245
19366,0.10089550549306671
22985,0.09353171558589679
26885,0.09432009451496616
22769,0.17924901885216196
25897,0.23303455581213128
28832,0.0732237454554483
23119,0.283982883185072
13062,0.180603422111869
15463,0.2471268521472844
25365,0.1732556677619278
14742,0.22332726544869372
652,0.06395851164565981
3051,0.06894799195086783
16040,0.879504600859281
1234,0.3235237146899986
14351,0.19663857854720004
22904,0.10155090715180147
23280,0.055452664076290355
23648,0.05074056810278032
10401,0.13866762323110557
12461,0.18972986302835607
2670,0.18345971569107467
19758,0.2577832356452551
21638,0.48591922612950955
15485,0.34014673600740125
10425,0.6807934726918928
23352,0.16764565933245013
29065,0.7082290155214279
16134,0.14623907679985895
10009,0.23860136946434554
26390,0.19520349866515255
25053,0.17397231308283936
11276,0.21603594854034294
13554,0.08154442929127659
9219,0.23902279852089237
872,0.12214581708121604
13098,0.11098982263659533
13728,0.15506948411741658
2383,0.19634126561217002
1825,0.2610556899839238
23170,0.6719063497273283
23165,0.1706866968322153
24302,0.07347490727666636
2394,0.2942610742365392
3964,0.7526344427422055
25791,0.2809642334155207
24049,0.1103994878472956
5434,0.08664185385079842
10678,0.37501166615609455
28107,0.07296431615241793
11273,0.5899041178252471
20677,0.06119144834168136
16171,0.26498767564537745
29759,0.1718206128079711
18492,0.08722429418831257
15053,0.2565228901074749
12964,0.6586067627224237
13078,0.24195988065822518
22086,0.09947211369338187
18515,0.6046651415506742
26228,0.11207837574884195
11807,0.07972526225563016
11399,0.10618244107114055
851,0.3846614366528514
25527,0.06432869455339328
12849,0.14831044201293497
24347,0.055139947118215425
29242,0.3316619832564313
311,0.12314475943290376
20701,0.08195695573653464
6666,0.16247919097531707
287,0.5799870165801474
17413,0.12155252169281433
27586,0.42713063704228077
18424,0.07616783362403644
11918,0.2617284576314293
586,0.22539273114114144
17607,0.1020633680546439
2197,0.16868824009552977
1986,0.48524540738700317
25723,0.09059546603242312
21846,0.06878746875560833
6325,0.029683078479603508
22395,0.06974774301852486
26078,0.12112070162490603
4738,0.12332182933634418
2472,0.7920616477566274
23926,0.18641201907503016
1665,0.109621788069043
22409,0.07875559774966362
28110,0.21026317320390298
23546,0.13841386639203113
4992,0.09274518543171795
24366,0.16378824459240435
23007,0.0871128416490417
23793,0.14404778424653594
13100,0.11559694855248341
6612,0.06990265389751717
16467,0.12603437281584987
29134,0.2693105531894981
9039,0.08331796626598241
16599,0.3676246548025525
26580,0.7478041723190323
28021,0.6749119779100005
17923,0.12442572306035433
2224,0.1450084169886754
5545,0.24971778180987017
11984,0.35856461293357383
25375,0.09721595052687793
16941,0.1284555727250449
11130,0.1406150525350891
22847,0.18663077365007638
25345,0.11935572225931466
10309,0.1758852197471994
25482,0.03490045934785722
154,0.09177410307956176
28914,0.06816500693386969
17815,0.20642161047883464
5256,0.12902264685933082
24105,0.0778050534728953
29401,0.1238126453600305
16180,0.12454518168068773
12377,0.12578748431579329
9468,0.1680986218393714
11650,0.11415322418359075
3618,0.05046779281377826
8336,0.3065036371417848
15453,0.15119277640064577
25603,0.08074834804880356
773,0.24721505247966544
18347,0.5953779592191184
12782,0.053055566502789225
10489,0.035348764143876166
19905,0.16857492620292405
3948,0.34845319422136883
26965,0.2465962158546855
1508,0.07214317455427526
14257,0.11444802998191368
4968,0.15579149813604712
27995,0.08360206191041143
3111,0.10081761954043005
874,0.1164586181641155
15883,0.14977384189649653
2982,0.3001412317205499
25910,0.1341003877622158
28327,0.062135728756125254
1759,0.12209817632071673
9906,0.35980893816700754
28461,0.2621749785198194
24544,0.14335298358379311
18838,0.028755791416682625
25796,0.12656045568070914
13980,0.1401294797552736
29331,0.14781178090472682
10594,0.3723276761529251
1643,0.19987402081772698
16344,0.23529277119663625
6020,0.6790999068230793
9290,0.4512767602011905
15461,0.11426030032301587
10668,0.15142115244985274
5330,0.07698863139241595
1681,0.10904868804996208
694,0.2678906748218735
453,0.09866315778993943
8734,0.06287143623314902
12247,0.17392312719835182
16778,0.08373453779132824
10560,0.13931638369558996
1498,0.18112262088360628
11309,0.10946183324232663
5414,0.09624808381725831
23196,0.37995804045842174
9875,0.10674389651988885
27114,0.1363308801033641
5142,0.10326901656542603
6931,0.2462150097644568
22095,0.7600774456399387
2784,0.39150322057220044
20496,0.06035530055360889
13481,0.0535847103812962
19333,0.15507703103540318
28000,0.08792037447523914
28038,0.04510014078667135
2704,0.6483370645575278
21004,0.6026307297354959
20338,0.48497670652092933
10662,0.04021020090888316
25697,0.1032536150049141
3302,0.19316028357893913
29532,0.34425413026603024
2724,0.1040875961298839
7747,0.32397912519229716
25281,0.3430900059226132
17558,0.07487641948266692
20841,0.19998819383623964
19160,0.32981369458878995
4168,0.08309255164358402
4632,0.15204913653210442
8428,0.07385457088627774
5959,0.12135121870463572
15122,0.1575404957433492
29542,0.5160841518067122
21392,0.11652523082828087
19220,0.12954482413880472
832,0.4040741941252936
27835,0.07173968527599654
19633,0.0935343864035703
27889,0.4320369640687814
4191,0.05587685881260546
17677,0.3441318531737217
10272,0.13877080375407225
15882,0.19822768180361602
16664,0.17239724513797125
20659,0.2512734096697388
23216,0.7757933052257323
23474,0.15428602981881334
3330,0.1908098740786178
11421,0.050710701636175366
1809,0.10106496643736236
6310,0.13330536370563792
27487,0.1638860261426425
6605,0.3727849017080396
20585,0.3360621572753891
23483,0.24495787200003938
2067,0.3389814830385019
5329,0.13251987161132314
18360,0.3153551385291222
16798,0.10702948396106626
